Q59623	1.15.1.1
Q59643	4.2.1.24
Q59647	1.7.2.5
Q59931	1.2.1.9
Q59943	3.1.3.11
Q59961	5.99.1.3
Q5F9K6	3.5.4.16
Q5FJ41	3.2.1.23
Q5FJB3	4.1.1.23
Q5HCK7	3.4.19.3
Q5HE43	5.4.2.10
Q5HE64	2.4.2.2
Q5HEB7	6.3.2.4
Q5HED0	2.7.8.7
Q5HED1	5.1.1.1
Q5HFV4	2.7.4.6
Q5HG24	1.17.1.8
Q5HH38	4.1.3.36
Q5HHC2	5.3.1.9
Q5HNV1	1.1.1.25
Q5KX27	3.1.21.2
Q5KXG9	1.6.99.1
Q5KY94	4.2.1.10
Q5L0U0	4.1.1.23
Q5L1B7	1.7.1.13
Q5L1E2	5.3.2.5
Q5L3C1	2.5.1.n9
Q5L9Q6	1.4.1.16
Q5LC03	2.6.1.83
Q5LH66	5.1.3.11
Q5LH68	2.4.1.281
Q5LKW3	5.1.1.8
Q5LL69	4.4.1.25
Q5LLW6	4.2.1.155
Q5LRT0	6.2.1.44
Q5LS57	2.1.1.269
Q5LW89	4.4.1.3
Q5NF56	4.1.1.11
Q5NF57	6.3.2.1
Q5NF76	2.7.2.3
Q5NFC4	5.3.1.9
Q5NGB5	6.3.3.3
Q5NGP7	5.3.1.13
Q5NGZ6	3.1.1.29
Q5NH47	3.4.21.92
Q5NHQ9	2.6.1.16
Q5NII8	5.4.2.10
Q5NNZ8	3.1.3.1
Q5P5G2	6.4.1.8
Q5P5G3	6.4.1.8
Q5P5G4	6.4.1.8
Q5P5G5	6.4.1.8
Q5P5G6	6.4.1.8
Q5P5I4	1.1.1.311
Q5SGX1	6.1.1.20
Q5SGX2	6.1.1.20
Q5SH23	6.3.2.43
Q5SH28	2.4.1.18
Q5SHD6	4.2.3.3
Q5SHF5	6.3.2.1
Q5SHQ9	2.7.4.3
Q5SHU9	5.4.99.12
Q5SHZ3	6.3.2.4
Q5SI28	6.3.5.2
Q5SIC2	6.1.1.23
Q5SII2	2.1.1.178
Q5SIJ1	1.1.1.87
Q5SIL5	4.2.1.10
Q5SIY4	1.1.1.85
Q5SJ79	1.9.3.1
Q5SJ80	1.9.3.1
Q5SJ85	3.5.3.24
Q5SJA1	1.1.1.27
Q5SJF8	1.1.1.25
Q5SJP7	1.5.1.36
Q5SJP8	1.14.14.9
Q5SJR1	5.3.1.1
Q5SJS9	2.7.7.3
Q5SK01	2.1.1.176
Q5SK48	2.5.1.120
Q5SK49	4.2.1.151
Q5SKD2	6.1.1.12
Q5SKN7	4.1.1.11
Q5SKN9	6.2.1.3
Q5SKS4	1.1.1.103
Q5SKT7	3.2.2.26
Q5SKZ7	1.6.5.11
Q5SL28	1.18.1.2
Q5SL87	3.6.4.12
Q5SLL0	4.3.2.1
Q5SLL5	4.1.1.49
Q5SLL6	5.3.1.9
Q5SLM3	3.4.17.19
Q5SLR3	1.2.4.4
Q5SLR4	1.2.4.4
Q5SLV5	2.7.4.6
Q5SM25	3.1.3.7
Q5X9P3	3.4.22.10
Q5XBN5	6.1.1.13
Q5XD01	4.2.1.11
Q5XE14	3.5.4.33
Q5ZV56	2.7.8.24
Q5ZXD1	4.3.2.2
Q5ZXH8	3.2.1.184
Q5ZXH9	2.5.1.101
Q5ZXI0	2.7.7.82
Q60028	4.1.1.39
Q606Q2	1.1.1.23
Q607G3	1.14.18.3
Q609I3	2.7.1.90
Q63FA5	1.5.1.49
Q63VS8	2.4.2.9
Q63X76	2.1.1.182
Q63YH5	2.5.1.6
Q65CX4	3.2.1.23
Q65CX5	3.2.1.89
Q65EX3	2.3.2.22
Q65NN2	1.2.1.88
Q6BF16	4.1.2.21
Q6BF17	4.2.1.6
Q6F7B8	1.2.1.n2
Q6FFQ0	1.2.1.26
Q6FFQ2	4.2.1.40
Q6G1R9	2.1.1.228
Q6G2A9	2.7.7.n1
Q6G2G3	1.17.1.8
Q6H941	1.14.15.3
Q6HMS8	1.5.1.49
Q6HMS9	4.2.1.77
Q6HSF4	1.1.1.37
Q6M6E7	3.1.3.11
Q6MDE0	2.6.1.83
Q6N5P6	6.1.1.15
Q6N8N2	1.14.99.15
Q6NAM1	3.8.1.3
Q6NCZ6	2.3.1.229
Q6V1L5	2.7.2.8
Q727P3	1.2.2.3
Q72J35	2.4.2.9
Q72J47	5.3.1.6
Q72JK8	3.5.3.24
Q72K16	6.2.1.30
Q72LL6	2.6.1.39
Q72NJ3	2.6.1.83
Q73CR9	1.5.1.49
Q73CS0	4.2.1.77
Q73E41	3.6.3.8
Q73Q47	1.3.1.44
Q73T33	2.7.2.1
Q73WU1	2.4.1.266
Q746I8	5.3.3.2
Q74C76	2.3.1.182
Q74HL7	1.5.1.36
Q74HL8	1.5.1.36
Q74K42	2.4.1.9
Q796C3	4.2.1.137
Q79LY0	3.1.3.48
Q79PF4	2.7.11.1
Q7A0G9	4.3.2.2
Q7A649	1.14.99.48
Q7A827	1.14.99.48
Q7AKQ5	3.4.25.1
Q7AKQ6	3.4.25.1
Q7CFU4	5.2.1.8
Q7CHH5	5.4.99.5
Q7CP78	3.5.99.10
Q7CQ56	4.1.3.36
Q7CQV5	3.4.19.5
Q7CRQ0	1.1.1.203
Q7CVK1	1.5.1.49
Q7CWR3	6.2.1.n2
Q7D5C1	1.3.99.4
Q7DBF3	2.6.1.102
Q7DBF7	2.3.1.227
Q7DDR9	2.7.7.n1
Q7MGG3	3.5.4.25
Q7MSJ8	1.8.99.1
Q7MUW6	3.4.14.12
Q7N8B1	2.4.2.31
Q7N9M5	2.3.2.22
Q7NDX4	2.6.1.83
Q7NGR7	2.1.3.3
Q7NU77	5.1.1.8
Q7NXD4	3.1.3.97
Q7SIC7	2.4.2.21
Q7TXK8	2.3.1.41
Q7TXL6	2.3.1.41
Q7TXL8	2.3.1.41
Q7TXL9	2.3.1.41
Q7TXM0	2.3.1.41
Q7U0X3	2.7.13.3
Q7U2S7	2.7.1.175
Q7U4Z8	2.1.1.156
Q7U4Z9	2.1.1.161
Q7V6D4	4.1.99.5
Q7WD07	3.1.1.77
Q7WF17	2.7.7.70
Q7WG29	3.1.3.82
Q7WGU8	2.7.1.167
Q7WLV0	2.7.11.1
Q7WZY5	2.7.13.3
Q819E8	5.3.2.5
Q819Q0	6.3.2.13
Q81CK1	3.5.1.9
Q81G39	6.1.1.13
Q81GI3	1.3.1.9
Q81HB0	1.5.1.49
Q81HB1	4.2.1.77
Q81JG3	2.7.8.7
Q81K13	2.5.1.7
Q81K75	5.3.1.9
Q81LV1	3.1.21.2
Q81M99	2.1.3.3
Q81MB5	2.5.1.78
Q81MQ2	2.3.1.89
Q81NT5	3.4.19.3
Q81Q29	6.3.2.4
Q81RQ4	4.2.1.118
Q81SV8	2.7.4.6
Q81T09	2.4.2.1
Q81U22	4.99.1.1
Q81VN7	5.4.2.10
Q81WH6	2.7.11.1
Q81X75	2.7.2.3
Q81X77	5.4.2.12
Q81XR2	5.1.1.7
Q81ZG3	2.5.1.n9
Q825I8	1.14.15.11
Q829W3	1.2.1.12
Q82IY3	1.14.13.133
Q82IY4	4.2.3.7
Q82IY7	1.14.11.36
Q82IY8	1.14.13.171
Q82IY9	1.1.1.340
Q82IZ1	1.14.11.35
Q82IZ2	1.2.1.12
Q82K09	3.5.4.40
Q82LU9	1.3.1.86
Q82NR8	3.2.1.165
Q82RR7	4.2.3.96
Q82UI9	3.6.1.25
Q831P9	2.7.7.3
Q831V1	2.7.4.22
Q831Y0	2.4.2.22
Q833V7	3.4.24.30
Q834R3	2.1.1.45
Q836H8	2.3.1.89
Q836J0	5.1.1.3
Q837U7	2.1.3.6
Q837V6	6.5.1.2
Q838U8	2.4.2.31
Q83AB0	3.6.1.7
Q83AC2	2.1.1.182
Q83B44	4.2.1.11
Q83BJ0	1.1.1.94
Q83BZ6	6.3.5.2
Q83BZ9	6.3.2.4
Q83CW4	3.2.2.27
Q83DJ2	3.4.21.92
Q83E06	4.1.1.23
Q83E11	2.5.1.19
Q83EM7	2.7.7.3
Q83PB7	4.1.1.37
Q840P7	2.7.13.3
Q87P32	2.7.7.n1
Q881J7	2.7.13.3
Q888H1	1.1.1.203
Q88E47	1.13.11.5
Q88EI9	2.7.2.4
Q88ER1	2.1.1.80
Q88FF8	1.6.5.2
Q88FX8	1.17.2.1
Q88FX9	1.17.2.1
Q88FY1	1.13.11.9
Q88FY2	1.14.13.114
Q88FY3	3.5.1.106
Q88FY5	3.5.1.107
Q88JX5	1.13.11.57
Q88JX8	4.2.1.83
Q88JX9	4.1.3.17
Q88JY0	5.3.2.8
Q88NN6	1.1.1.203
Q88RB9	2.6.1.48
Q88VJ8	2.5.1.31
Q89FH0	4.2.1.81
Q89GE3	3.5.5.1
Q89GR3	6.2.1.n2
Q89LF9	2.7.8.24
Q89PT3	3.5.5.7
Q89VI2	2.3.1.228
Q89VT8	6.2.1.n2
Q89YR9	4.2.2.8
Q8A1E9	2.1.3.9
Q8A1G3	3.2.1.1
Q8A2I1	4.2.2.21
Q8A6L0	3.2.1.22
Q8A861	5.1.1.20
Q8A8Y4	2.4.1.320
Q8AAI7	3.1.3.83
Q8CM25	1.10.3.9
Q8CVD0	1.3.99.33
Q8CWR6	2.4.1.157
Q8CY42	2.7.6.5
Q8DIS5	4.1.1.39
Q8DIV4	1.10.3.9
Q8DK70	1.17.7.1
Q8DLG8	3.6.3.14
Q8DLI5	6.1.1.17
Q8DLP3	3.6.3.14
Q8DNY1	2.3.1.n4
Q8DP63	3.5.1.104
Q8DPS0	4.2.1.11
Q8DR19	5.3.3.14
Q8DR60	3.2.1.97
Q8DR77	3.2.1.180
Q8DRN3	2.3.1.n2
Q8DTN6	3.1.3.7
Q8DTS9	4.2.1.11
Q8DUI9	5.3.3.2
Q8DUW4	4.2.1.10
Q8DV44	2.7.2.8
Q8DW19	2.1.3.6
Q8E186	6.3.2.9
Q8E372	3.2.1.180
Q8E9K5	2.7.7.n1
Q8E9N3	1.1.1.85
Q8EAC7	1.7.2.2
Q8EE30	3.1.26.4
Q8EIX3	2.7.11.1
Q8EJI6	1.8.99.1
Q8EJM6	3.1.4.52
Q8EK32	3.5.1.42
Q8EVF5	2.1.3.3
Q8F4I0	2.3.1.31
Q8FBQ3	2.3.1.210
Q8FDQ2	5.3.1.13
Q8FHC7	4.2.1.8
Q8FI04	2.7.1.148
Q8FV25	2.3.1.117
Q8FYS0	5.1.1.8
Q8G2I3	4.2.1.77
Q8GBB2	2.1.1.220
Q8KCB2	1.18.1.2
Q8KES3	1.1.1.325
Q8L1Z5	5.3.1.1
Q8NLB6	1.14.13.24
Q8NNF6	1.2.4.1
Q8NNJ2	2.3.1.12
Q8NNK8	2.4.1.57
Q8NP73	5.1.1.7
Q8NQE1	6.3.2.n2
Q8NTA6	2.4.1.250
Q8NTE1	1.8.1.4
Q8NW68	6.1.1.3
Q8NXE1	2.3.1.179
Q8NXI6	3.1.31.1
Q8P3J4	2.4.1.321
Q8P3K1	5.1.3.29
Q8P3K2	4.2.1.68
Q8P833	5.1.1.8
Q8P8J2	2.1.3.9
Q8PDA8	1.13.11.11
Q8RHX1	4.3.1.14
Q8RHX3	1.4.1.11
Q8RHX4	5.4.3.2
Q8RHX7	5.4.3.3
Q8RHX8	5.4.3.3
Q8RM02	6.4.1.6
Q8RM03	6.4.1.6
Q8RM04	6.4.1.6
Q8RQP5	4.6.1.12
Q8RSU9	5.1.1.1
Q8UH56	1.2.1.8
Q8VJU4	4.1.3.1
Q8X5X6	2.8.3.8
Q8X7P1	2.7.7.13
Q8X7P7	5.1.3.26
Q8X8Y7	2.3.1.117
Q8XA47	2.7.13.3
Q8XLE8	4.1.1.31
Q8Y3R9	2.7.1.85
Q8Y489	2.3.1.200
Q8Y4A6	2.7.1.39
Q8Y4C4	2.5.1.7
Q8Y5E4	2.7.7.85
Q8Y678	3.1.3.16
Q8Y6C8	2.5.1.n9
Q8Y776	1.3.1.98
Q8Y7N7	5.1.1.3
Q8Y8D7	2.7.1.23
Q8Y8Q5	3.6.3.8
Q8Y9N5	1.1.1.25
Q8YF86	5.3.1.9
Q8YFC9	6.3.2.1
Q8YFD6	5.1.1.8
Q8YG65	2.7.6.5
Q8YGH2	2.5.1.78
Q8YHF1	2.5.1.55
Q8YK97	1.13.11.61
Q8YLG0	3.1.4.53
Q8YQB1	3.4.19.5
Q8Z5I4	2.7.7.33
Q8Z9U1	1.3.1.9
Q8ZA87	2.7.2.8
Q8ZAX1	4.2.1.10
Q8ZB39	2.1.3.2
Q8ZBK7	6.3.2.1
Q8ZH69	2.3.1.117
Q8ZI56	4.1.99.12
Q8ZIE7	6.3.2.4
Q8ZIE8	6.3.2.8
Q8ZIV7	6.3.4.4
Q8ZJF2	6.1.1.2
Q8ZJN9	2.7.7.3
Q8ZKF6	6.2.1.1
Q8ZKT7	5.3.1.31
Q8ZKU8	2.7.11.1
Q8ZL58	4.2.1.42
Q8ZM82	5.3.3.2
Q8ZN75	3.5.1.18
Q8ZND6	2.3.1.8
Q8ZNF3	2.6.1.87
Q8ZNF9	4.2.1.90
Q8ZNT7	4.4.1.15
Q8ZPP6	2.7.13.3
Q8ZPR4	1.1.1.282
Q8ZQ06	3.2.1.52
Q8ZR95	3.6.3.54
Q8ZRM2	3.1.2.6
Q8ZRR1	6.3.2.1
Q926Y3	2.7.1.85
Q92AT0	2.4.1.333
Q92G53	3.1.4.4
Q92LF6	1.14.11.n3
Q92PB6	4.2.1.2
Q92PC8	1.13.11.79
Q92WR9	4.2.1.77
Q92Y45	1.8.4.11
Q939D2	1.11.1.21
Q93J06	3.1.1.3
Q93K97	3.6.1.13
Q93TN0	1.3.7.5
Q93UJ2	5.3.1.28
Q97D82	1.11.1.1
Q97D83	1.11.1.1
Q97FZ9	1.11.1.1
Q97GB9	1.15.1.2
Q97GC0	1.6.3.4
Q97K92	1.6.3.4
Q97L63	4.1.99.14
Q97LU2	1.3.1.44
Q97MK4	5.1.1.20
Q97PA9	2.7.11.1
Q97PS1	6.3.2.7
Q97QS2	4.2.1.11
Q97R83	2.7.4.22
Q983B0	2.5.1.78
Q986N2	2.5.1.78
Q988B7	1.1.1.107
Q988B8	2.6.1.30
Q988B9	3.1.1.27
Q988D4	3.5.1.29
Q989T9	1.14.11.n3
Q98I56	3.1.3.82
Q98MN3	2.7.8.24
Q99040	3.2.1.70
Q99SD6	1.2.1.3
Q99SZ7	2.7.13.3
Q99UN8	2.3.1.39
Q99VW1	2.7.13.3
Q9A076	2.4.2.10
Q9A0T3	3.2.1.180
Q9A196	6.3.2.7
Q9A1B7	5.1.1.3
Q9A4L8	4.2.1.8
Q9A6Q5	4.1.99.17
Q9A9H3	2.6.1.102
Q9AAR4	4.2.1.8
Q9ABR0	2.7.8.31
Q9AEM1	4.1.1.32
Q9AL95	1.18.1.1
Q9CFU9	3.6.3.8
Q9CKP2	5.2.1.8
Q9EZ02	2.7.1.90
Q9F1Y5	2.1.1.255
Q9F1Y6	4.2.3.118
Q9F284	3.2.1.157
Q9FA38	4.2.1.147
Q9FCA6	1.14.21.7
Q9FCA7	2.3.1.233
Q9HTB6	1.1.1.281
Q9HTH8	1.1.1.108
Q9HTJ1	1.2.1.8
Q9HTK9	1.18.1.1
Q9HTN2	2.7.2.8
Q9HTQ0	1.4.99.1
Q9HTQ2	5.1.1.1
Q9HU05	5.4.99.5
Q9HU15	2.3.1.180
Q9HU21	5.1.3.13
Q9HUF7	2.7.10.2
Q9HUI9	2.6.1.84
Q9HUN4	5.1.1.1
Q9HUU1	4.1.1.3
Q9HVC3	3.1.1.29
Q9HVD1	3.1.1.77
Q9HVW0	5.3.1.13
Q9HWC1	2.7.1.33
Q9HXE3	1.4.99.1
Q9HXE9	2.7.8.24
Q9HYV7	2.3.1.207
Q9HZ76	2.6.1.98
Q9HZE0	1.4.1.2
Q9HZK1	2.4.2.44
Q9HZQ8	3.4.11.1
Q9HZX3	2.3.2.13
Q9HZY8	3.1.1.1
Q9I0R2	1.14.15.3
Q9I194	3.5.1.97
Q9I1S2	1.4.99.5
Q9I1X7	6.5.1.1
Q9I234	3.5.1.9
Q9I2N0	3.1.4.1
Q9I2Y2	3.1.3.3
Q9I3S3	3.5.3.7
Q9I3W9	1.1.1.290
Q9I476	5.1.1.8
Q9I489	4.2.1.77
Q9I492	1.5.1.21
Q9I4K6	2.5.1.18
Q9I4U2	3.5.1.97
Q9I4V0	1.13.12.16
Q9I4X3	6.2.1.32
Q9I596	3.5.1.23
Q9I5A5	2.3.1.8
Q9I6K2	3.5.3.17
Q9I6M4	2.6.1.48
Q9I6M5	1.2.1.20
Q9I6Y4	3.5.4.2
Q9I6Z0	3.5.4.32
Q9I700	2.6.1.18
Q9I767	3.1.3.5
Q9JMQ2	3.6.1.1
Q9JYL2	3.5.1.18
Q9JYM0	1.8.1.8
Q9JYY8	2.1.1.264
Q9JZ55	2.5.1.55
Q9JZG1	2.3.3.13
Q9K0I2	2.7.9.2
Q9K0V4	2.1.1.173
Q9K499	4.2.3.37
Q9K864	1.21.98.1
Q9K9B2	1.2.1.88
Q9K9G8	3.5.99.2
Q9KAG8	2.7.1.92
Q9KB30	3.2.1.156
Q9KCA6	2.5.1.19
Q9KCL9	5.3.1.14
Q9KEI9	3.1.26.4
Q9KFH7	1.17.4.1
Q9KJN3	2.7.13.3
Q9KJY8	2.7.8.24
Q9KKZ4	2.7.7.65
Q9KL03	2.3.1.57
Q9KM66	2.7.13.3
Q9KMY3	1.14.12.17
Q9KNV2	4.2.3.4
Q9KNV7	6.1.1.2
Q9KNX6	5.2.1.8
Q9KPB6	2.7.8.7
Q9KPK8	3.2.2.27
Q9KPM0	2.4.2.1
Q9KQG2	1.2.1.11
Q9KQH7	1.1.1.100
Q9KQH9	2.3.1.179
Q9KQT7	4.1.1.23
Q9KRB0	2.5.1.19
Q9KRL3	1.5.1.43
Q9KSM5	3.5.4.5
Q9KU37	3.2.1.52
Q9KUA9	2.7.1.8
Q9KUY4	5.3.1.9
Q9KV40	1.3.1.98
Q9KVD5	2.4.2.10
Q9KVL2	3.1.4.52
Q9KVL7	4.1.1.20
Q9KVT3	1.1.1.25
Q9KWQ5	1.13.11.25
Q9KWQ6	3.7.1.17
Q9KXN0	3.2.2.26
Q9KY04	2.4.99.16
Q9KZF5	1.14.21.7
Q9L1K2	2.4.99.16
Q9L1L8	2.7.1.11
Q9LA06	3.4.21.107
Q9LCY2	2.1.1.170
Q9PIB4	6.1.1.2
Q9PIC1	4.1.1.23
Q9PIG7	2.7.4.6
Q9PIH3	2.6.1.52
Q9PIK2	6.3.2.1
Q9PIK3	4.1.1.11
Q9PIM1	2.3.1.129
Q9PLW0	1.1.1.85
Q9PM24	5.1.1.3
Q9PM40	3.1.26.3
Q9PM74	5.3.1.16
Q9PMG4	6.3.4.4
Q9PMQ5	2.7.2.3
Q9PN97	4.4.1.21
Q9PNC0	6.1.1.19
Q9PNU6	2.1.3.3
Q9PPX6	2.7.4.22
Q9RFD6	1.3.7.7
Q9RGX8	3.2.1.81
Q9RJH9	1.11.1.21
Q9RP48	2.4.99.16
Q9RPT1	1.1.1.100
Q9RR46	3.6.3.32
Q9RR97	1.14.13.165
Q9RRH3	2.7.11.1
Q9RT63	3.6.4.12
Q9RUB5	2.2.1.7
Q9RUN7	6.1.1.12
Q9RVD6	6.1.1.2
Q9RVH4	6.1.1.23
Q9RWH9	3.2.2.27
Q9S1E5	1.7.2.2
Q9S2A5	3.1.1.3
Q9S400	2.5.1.19
Q9S498	4.1.99.19
Q9S5X0	3.6.1.1
Q9WXM1	5.1.1.20
Q9WXP6	3.5.4.16
Q9WY43	2.7.7.85
Q9WY52	2.7.1.11
Q9WY54	2.1.2.10
Q9WY73	6.3.2.8
Q9WYB1	2.7.2.1
Q9WYC5	2.7.1.90
Q9WYD1	2.2.1.2
Q9WYG7	4.1.1.23
Q9WYH1	3.1.1.1
Q9WYH8	2.5.1.54
Q9WYI1	1.1.1.25
Q9WYJ7	3.1.21.2
Q9WYN9	3.1.1.61
Q9WYR4	4.2.2.22
Q9WYV8	2.1.1.297
Q9WYW2	6.1.1.2
Q9WYZ1	3.4.25.2
Q9WZ26	1.1.1.85
Q9WZC1	2.8.4.3
Q9WZC2	2.5.1.16
Q9WZC3	4.1.1.50
Q9WZI0	2.4.2.9
Q9WZK0	2.7.7.3
Q9WZW0	5.4.99.25
Q9WZY5	2.7.1.33
Q9X0G6	6.3.2.1
Q9X0I0	4.3.2.2
Q9X0I6	3.1.26.3
Q9X0R7	4.2.3.3
Q9X0X1	6.3.5.3
Q9X0X3	6.3.5.3
Q9X0Y2	2.6.1.1
Q9X0Z9	6.3.5.7
Q9X172	6.1.1.17
Q9X1A5	5.3.1.9
Q9X1C0	2.6.1.51
Q9X1C1	1.1.1.81
Q9X1H5	4.2.1.70
Q9X1K5	4.1.1.20
Q9X1K8	1.17.1.8
Q9X1N5	2.7.8.33
Q9X1P5	4.1.2.4
Q9X1P7	2.4.2.29
Q9X1S1	2.7.1.165
Q9X1X6	1.4.1.21
Q9X278	2.7.2.7
Q9X2A1	6.3.4.5
Q9X2A4	2.7.2.8
Q9X2F4	3.2.1.54
Q9X2H6	2.8.4.4
Q9X2H9	3.1.21.7
Q9X2I8	6.1.1.17
Q9X5C9	1.1.1.24
Q9X712	2.1.2.11
Q9X713	6.3.2.1
Q9X913	3.6.1.1
Q9XAK6	3.4.13.22
Q9XDM4	2.7.1.177
Q9XDN5	2.3.1.222
Q9Z4J7	1.1.2.8
Q9Z4P0	1.3.5.4
Q9Z4Z5	1.14.11.39
Q9Z6M7	4.1.1.19
Q9Z8L0	4.1.1.61
Q9ZBQ7	3.1.26.3
Q9ZCD3	3.4.11.18
Q9ZCQ4	4.2.1.2
Q9ZDJ5	5.1.3.2
Q9ZEP3	2.7.13.3
Q9ZFA4	3.4.21.88
Q9ZHF6	2.7.7.7
Q9ZKJ5	2.7.11.1
Q9ZLB9	3.5.1.1
Q9ZLT0	5.1.1.3
Q9ZND9	4.2.1.36
Q9ZNE0	4.2.1.36
